member_id,member_no,password,email,fbid,fbemail,mobile_no,salutation,firstname,middlename,lastname,birth_year,birth_month,birth_day,gender,hkid,address1,address2,address3,district,region,reg_source,referrer,reg_status,reg_ip,activate_key,hash_key,session,status,opt_in,member_level_id,member_category_id,available_point,crt_date,upd_date,crt_by_type,crt_by,upd_by_type,upd_by,record_status,fullname,member_level_name
1340,LFM110555,F454D279-696CC936-37ECB4DB-B8B1CE83-0C48A71A-4D8369F5-CB2F4818-A3954EE1,LFM110555@palmary.com,,,1999110555,1,Chan Yin Ching,,,1900,1,1,1,Z1234,,,,0,0,0,,0,::1,,,,1,0,4,7,0,2014/5/13 下午 03:26:28,2014/5/13 下午 03:26:28,2,1,2,1,0,"Chan Yin Ching  ",Platinum
1341,LFM110579,AF39F19E-B1BB074C-F695526C-DAD9A311-2DA6304D-94186AB6-26560E1C-D1F1BC1D,LFM110579@palmary.com,,,1999110579,1,Ku Yuk Chun,,,1900,1,1,1,Z1234,,,,0,0,0,,0,::1,,,,1,0,4,7,0,2014/5/13 下午 03:26:28,2014/5/13 下午 03:26:28,2,1,2,1,0,"Ku Yuk Chun  ",Platinum
1342,LFM110586,D5A73970-FCC683C3-9B139F99-383065CE-3CFBDE23-F68F6ACC-0BCF7FE4-89DD66D4,LFM110586@palmary.com,,,1999110586,1,Lau Wai Man Janet,,,1900,1,1,1,Z1234,,,,0,0,0,,0,::1,,,,1,0,4,7,0,2014/5/13 下午 03:26:28,2014/5/13 下午 03:26:28,2,1,2,1,0,"Lau Wai Man Janet  ",Platinum
1343,LFM110587,3E777A0E-97A5FDAF-CFDA7E7A-61F5A2B5-CE960238-09682E3C-10EE8526-0909E350,LFM110587@palmary.com,,,1999110587,1,Chong Ying Fong,,,1900,1,1,1,Z1234,,,,0,0,0,,0,::1,,,,1,0,4,7,0,2014/5/13 下午 03:26:28,2014/5/13 下午 03:26:28,2,1,2,1,0,"Chong Ying Fong  ",Platinum
1344,LFM110647,0AE08F42-3EA4600B-7E324EBB-61F52035-48DD3B60-3270C618-682AD4E0-6974F85C,LFM110647@palmary.com,,,1999110647,1,Yeung Kwok Ying Anita,,,1900,1,1,1,Z1234,,,,0,0,0,,0,::1,,,,1,0,4,7,0,2014/5/13 下午 03:26:28,2014/5/13 下午 03:26:28,2,1,2,1,0,"Yeung Kwok Ying Anita  ",Platinum
1345,LFM110675,D235FE80-6958A7BD-B6898ACB-79AB2614-7AF0063D-7F60E76B-31A58CC0-5A35933F,LFM110675@palmary.com,,,1999110675,1,Leung Ngar Wing,,,1900,1,1,1,Z1234,,,,0,0,0,,0,::1,,,,1,0,4,7,0,2014/5/13 下午 03:26:28,2014/5/13 下午 03:26:28,2,1,2,1,0,"Leung Ngar Wing  ",Platinum
1346,LFM110701,DCC5B07F-EEA96F0D-B0D7245A-FAB5C45D-D1B06601-A92A0494-2276F893-A2C0C279,LFM110701@palmary.com,,,1999110701,1,Yeung Kwei Fun Adda,,,1900,1,1,1,Z1234,,,,0,0,0,,0,::1,,,,1,0,4,7,0,2014/5/13 下午 03:26:28,2014/5/13 下午 03:26:28,2,1,2,1,0,"Yeung Kwei Fun Adda  ",Platinum
1347,LFM110707,C6506C1A-6A154F3B-D01C1B1E-EDCD8BD4-39BF7CB0-BF973DA3-59E2C430-F404D7D2,LFM110707@palmary.com,,,1999110707,1,Li Sui Wan Peria,,,1900,1,1,1,Z1234,,,,0,0,0,,0,::1,,,,1,0,4,7,0,2014/5/13 下午 03:26:28,2014/5/13 下午 03:26:28,2,1,2,1,0,"Li Sui Wan Peria  ",Platinum
1348,LFM110731,C0795A37-21A1057E-2DA4E784-AED78132-6B2FAB31-71A69DEF-95633A43-6C93D33B,LFM110731@palmary.com,,,1999110731,1,Mak Shuk Yi,,,1900,1,1,1,Z1234,,,,0,0,0,,0,::1,,,,1,0,4,7,0,2014/5/13 下午 03:26:28,2014/5/13 下午 03:26:28,2,1,2,1,0,"Mak Shuk Yi  ",Platinum
1349,LFM110742,F454FBCC-BB35D318-132611DF-7084183F-22DD3A5F-D4DF9EB3-5D2778A9-B10213A2,LFM110742@palmary.com,,,1999110742,1,Chan Kwan Yun,,,1900,1,1,1,Z1234,,,,0,0,0,,0,::1,,,,1,0,4,7,0,2014/5/13 下午 03:26:28,2014/5/13 下午 03:26:28,2,1,2,1,0,"Chan Kwan Yun  ",Platinum
1350,LFM110748,6DA214C8-0E3941CC-12A7E760-133F749A-6A62689D-1C1B8BC0-791F39E4-4F728A24,LFM110748@palmary.com,,,1999110748,1,Man Yin Mei,,,1900,1,1,1,Z1234,,,,0,0,0,,0,::1,,,,1,0,4,7,0,2014/5/13 下午 03:26:28,2014/5/13 下午 03:26:28,2,1,2,1,0,"Man Yin Mei  ",Platinum
1351,LFM110752,B8DD73AB-799975A4-01C6B44C-4B85B475-55E7BCBA-A72EAFFC-226B90FB-23C637D1,LFM110752@palmary.com,,,1999110752,1,Cheung Fung Kuen Cora,,,1900,1,1,1,Z1234,,,,0,0,0,,0,::1,,,,1,0,4,7,0,2014/5/13 下午 03:26:28,2014/5/13 下午 03:26:28,2,1,2,1,0,"Cheung Fung Kuen Cora  ",Platinum
1352,LFM110772,B233345D-76AB8471-D41394E9-16B895AE-741D4D50-18D1A9D2-B4D9F809-9A1BE191,LFM110772@palmary.com,,,1999110772,1,Cheung Ching Lan,,,1900,1,1,1,Z1234,,,,0,0,0,,0,::1,,,,1,0,4,7,0,2014/5/13 下午 03:26:28,2014/5/13 下午 03:26:28,2,1,2,1,0,"Cheung Ching Lan  ",Platinum
1353,LFM110791,36BD6AA0-B828EC54-6AA9ADE4-3CD77AAD-0B1C3DFF-B2C75878-D64DE970-104C9F84,LFM110791@palmary.com,,,1999110791,1,Chiu Hung Mui,,,1900,1,1,1,Z1234,,,,0,0,0,,0,::1,,,,1,0,4,7,0,2014/5/13 下午 03:26:28,2014/5/13 下午 03:26:28,2,1,2,1,0,"Chiu Hung Mui  ",Platinum
1079,LFM2001,25DCC143-6631925A-D12D557C-F4CF1FB0-8B9D0751-EEF86F32-4143A1D6-5B116D5D,LFM2001@palmary.com,,,99992001,1,Albert von Einstein," "," ",1970,5,1,1,Z1234,,,,0,0,0,0,0,,,123456,2E81C780-44CA28F2-9A7A39A0-F14BDE7C-DDD06582-8CE81D83-039F2CAC-8EFE0C8B,1,0,1,7,569,2014/5/12 上午 10:36:59,2014/5/13 下午 06:29:53,2,1,2,1,0,"Albert von Einstein    ",Normal
1080,LFM2002,855281E1-5F700ABB-0D6A45F2-A727A0FA-B05F4CD6-CD8E0997-3E346A5C-188B62C0,LFM2002@palmary.com,,,99992002,1,Paco el Maco,,,1900,1,1,1,Z1234,,,,0,0,0,,0,::1,,,,1,0,1,7,0,2014/5/12 上午 10:36:59,2014/5/12 上午 10:36:59,2,1,2,1,0,"Paco el Maco  ",Normal
1081,LFM2003,3181EC33-A8C97486-3CB6E2B3-B4594975-1243BF05-9438172F-A6246887-81680443,LFM2003@palmary.com,,,99992003,1,Sancho Panza,,,1900,1,1,1,Z1234,,,,0,0,0,,0,::1,,,,1,0,1,7,0,2014/5/12 上午 10:36:59,2014/5/12 上午 10:36:59,2,1,2,1,0,"Sancho Panza  ",Normal
1082,LFM2004,76C456C6-E8A43FBC-C45F70A6-FAF21DE2-ECF5151E-4817BE5A-789B2A09-80ED8A5F,LFM2004@palmary.com,,,99992004,1,Carl Montgomery,,,1900,1,1,1,Z1234,,,,0,0,0,,0,::1,,,,1,0,1,7,0,2014/5/12 上午 10:36:59,2014/5/12 上午 10:36:59,2,1,2,1,0,"Carl Montgomery  ",Normal
1083,LFM2005,B40653AA-0A97A867-423DA099-6D26B73F-E7D7139E-3828A62B-60C369A2-39BB3F14,LFM2005@palmary.com,,,99992005,1,Urra Gurra Aktersnurra,,,1900,1,1,1,Z1234,,,,0,0,0,,0,::1,,,,1,0,1,7,0,2014/5/12 上午 10:36:59,2014/5/12 上午 10:36:59,2,1,2,1,0,"Urra Gurra Aktersnurra  ",Normal
1084,LFM2006,646EBC56-1173807A-1B9AD971-1DE48765-D3654ADF-E7253006-D4048533-64E9FAE2,LFM2006@palmary.com,,,99992006,1,Herman Hinschler,,,1900,1,1,1,Z1234,,,,0,0,0,,0,::1,,,,1,0,1,7,0,2014/5/12 上午 10:36:59,2014/5/12 上午 10:36:59,2,1,2,1,0,"Herman Hinschler  ",Normal
1085,LFM2007,B455D28A-BA7FEA48-DAD2E716-67EC9D69-2FB6268F-DDEB67CC-32B281AE-9EFFFE56,LFM2007@palmary.com,,,99992007,1,Julie Binoché,,,1900,1,1,1,Z1234,,,,0,0,0,,0,::1,,,,1,0,1,7,0,2014/5/12 上午 10:36:59,2014/5/12 上午 10:36:59,2,1,2,1,0,"Julie Binoché  ",Normal
1086,LFM2008,0B47B257-102BAF18-6D0D0F1F-22B995FD-17805E84-291E1DE6-C1A363FB-04457199,LFM2008@palmary.com,,,99992008,1,Julio Iglesias,,,1900,1,1,1,Z1234,,,,0,0,0,,0,::1,,,,1,0,1,7,0,2014/5/12 上午 10:36:59,2014/5/12 上午 10:36:59,2,1,2,1,0,"Julio Iglesias  ",Normal
1087,LFM2009,6B89EC99-FBA86EC0-A814E5F9-5C76347F-D03E5A15-154F0F6D-25BCA416-16264EA4,LFM2009@palmary.com,,,99992009,1,Bernard de Gaule,,,1900,1,1,1,Z1234,,,,0,0,0,,0,::1,,,,1,0,1,7,0,2014/5/12 上午 10:36:59,2014/5/12 上午 10:36:59,2,1,2,1,0,"Bernard de Gaule  ",Normal
1088,LFM2010,0BCCF918-DDB49B13-0276997B-234E95B1-2487DFB0-2AC5D2B5-7DC57CB2-181938B1,LFM2010@palmary.com,,,99992010,1,James Hendersson,,,1900,1,1,1,Z1234,,,,0,0,0,,0,::1,,,,1,0,1,7,0,2014/5/12 上午 10:36:59,2014/5/12 上午 10:36:59,2,1,2,1,0,"James Hendersson  ",Normal
1089,LFM2011,903E1F1A-FA55664C-2E362785-E456749A-E8CC69FB-DA33B45E-4704FE55-926055AB,LFM2011@palmary.com,,,99992011,1,David Foot,,,1900,1,1,1,Z1234,,,,0,0,0,,0,::1,,,,1,0,1,7,0,2014/5/12 上午 10:36:59,2014/5/12 上午 10:36:59,2,1,2,1,0,"David Foot  ",Normal
1090,LFM2012,03FE5BCE-60A7717A-1288FE1F-76F69F1B-243B6CCB-BA9233EE-CCA8DCD2-23B558B9,LFM2012@palmary.com,,,99992012,1,Victoria Abril,,,1900,1,1,1,Z1234,,,,0,0,0,,0,::1,,,,1,0,1,7,0,2014/5/12 上午 10:36:59,2014/5/12 上午 10:36:59,2,1,2,1,0,"Victoria Abril  ",Normal
1091,LFM2013,307C4BC5-B9830914-0E8204EC-ACCE4EC9-64EE0335-30F5C9E4-3598E5BE-40B64928,LFM2013@palmary.com,,,99992013,1,Speedy Gonzales,,,1900,1,1,1,Z1234,,,,0,0,0,,0,::1,,,,1,0,1,7,0,2014/5/12 上午 10:36:59,2014/5/12 上午 10:36:59,2,1,2,1,0,"Speedy Gonzales  ",Normal
1092,LFM2014,A7AF859D-E4B8EF90-4EA15FFD-C915CE1C-3CE4FC78-B9E6DFC5-C7A60B90-1324F9F3,LFM2014@palmary.com,,,99992014,1,Alfred Neumann,,,1900,1,1,1,Z1234,,,,0,0,0,,0,::1,,,,1,0,1,7,0,2014/5/12 上午 10:36:59,2014/5/12 上午 10:36:59,2,1,2,1,0,"Alfred Neumann  ",Normal
1093,LFM2015,3C7A2680-A4D99B85-89F608C5-9478FBA4-861B80EC-CF38B63C-E32EE272-23F44CBA,LFM2015@palmary.com,,,99992015,1,Edson Arantes do Nascimento,,,1900,1,1,1,Z1234,,,,0,0,0,,0,::1,,,,1,0,1,7,0,2014/5/12 上午 10:36:59,2014/5/12 上午 10:36:59,2,1,2,1,0,"Edson Arantes do Nascimento  ",Normal
1094,LFM2016,B051EF59-2A61EB35-F52F4AF6-579A433C-D434A860-6017BFDB-58CE50DD-C0E5D9A8,LFM2016@palmary.com,,,99992016,1,Ian Wright,,,1900,1,1,1,Z1234,,,,0,0,0,,0,::1,,,,1,0,1,7,0,2014/5/12 上午 10:36:59,2014/5/12 上午 10:36:59,2,1,2,1,0,"Ian Wright  ",Normal
1095,LFM2017,A4C2FC95-2134769F-9878A0E5-724E38AF-464D5D0E-7A21BC82-C54CBF06-6C76C6D9,LFM2017@palmary.com,,,99992017,1,Lars von Holstein,,,1900,1,1,1,Z1234,,,,0,0,0,,0,::1,,,,1,0,1,7,0,2014/5/12 上午 10:36:59,2014/5/12 上午 10:36:59,2,1,2,1,0,"Lars von Holstein  ",Normal
1096,LFM2018,AA68F319-C6E498AA-E6EAC49A-692C3325-95109F1A-50087D11-5D3818C6-912BBE61,LFM2018@palmary.com,,,99992018,1,Pierre Chardin,,,1900,1,1,1,Z1234,,,,0,0,0,,0,::1,,,,1,0,1,7,0,2014/5/12 上午 10:36:59,2014/5/12 上午 10:36:59,2,1,2,1,0,"Pierre Chardin  ",Normal
1097,LFM2019,C1D83663-D026E4DF-969572B7-33F44FA4-FACB0EBE-7229D468-D75B2485-174B2E62,LFM2019@palmary.com,,,99992019,1,Greg Thatcher,,,1900,1,1,1,Z1234,,,,0,0,0,,0,::1,,,,1,0,1,7,0,2014/5/12 上午 10:36:59,2014/5/12 上午 10:36:59,2,1,2,1,0,"Greg Thatcher  ",Normal
1098,LFM2020,3C6DA135-E8E1FF41-79EE3AC5-7B6AB12A-B0BF0432-A22220C9-D5B23C32-1A925575,LFM2020@palmary.com,,,99992020,1,Lars Saalbach,,,1900,1,1,1,Z1234,,,,0,0,0,,0,::1,,,,1,0,1,7,0,2014/5/12 上午 10:36:59,2014/5/12 上午 10:36:59,2,1,2,1,0,"Lars Saalbach  ",Normal
1099,LFM2021,606C5569-A574DA99-C78CECE5-EF12C8CE-039C8325-D63168EB-2F9B6838-A6A91792,LFM2021@palmary.com,,,99992021,1,Romario do Sauza,,,1900,1,1,1,Z1234,,,,0,0,0,,0,::1,,,,1,0,1,7,0,2014/5/12 上午 10:36:59,2014/5/12 上午 10:36:59,2,1,2,1,0,"Romario do Sauza  ",Normal
1100,LFM2022,8ADA3401-81035384-82C212FB-565CDE2F-DCA4E017-5ACF9149-92176BEF-055AE473,LFM2022@palmary.com,,,99992022,1,Filemón,,,1900,1,1,1,Z1234,,,,0,0,0,,0,::1,,,,1,0,1,7,0,2014/5/12 上午 10:37:00,2014/5/12 上午 10:37:00,2,1,2,1,0,"Filemón  ",Normal
1101,LFM2023,DF3F1DF6-4B1250B4-C2512BAE-D5A98320-DDFAFC1A-8A9BE27B-9E5E0AEF-4A84B063,LFM2023@palmary.com,,,99992023,1,Jaques Wilneuve,,,1900,1,1,1,Z1234,,,,0,0,0,,0,::1,,,,1,0,1,7,0,2014/5/12 上午 10:37:00,2014/5/12 上午 10:37:00,2,1,2,1,0,"Jaques Wilneuve  ",Normal
1102,LFM2024,C2CB0CA6-020BB26F-F363CB9B-094CCE6D-DFA2DC9D-6D1BA03E-8F6A4931-D98488AB,LFM2024@palmary.com,,,99992024,1,Linda Haglund,,,1900,1,1,1,Z1234,,,,0,0,0,,0,::1,,,,1,0,1,7,0,2014/5/12 上午 10:37:00,2014/5/12 上午 10:37:00,2,1,2,1,0,"Linda Haglund  ",Normal
1103,LFM2025,79BC744A-8D295587-5BC9C03D-DBE1B6A2-13851761-31212964-7439B0C9-3B5EDC14,LFM2025@palmary.com,,,99992025,1,Dieter Köln,,,1900,1,1,1,Z1234,,,,0,0,0,,0,::1,,,,1,0,1,7,0,2014/5/12 上午 10:37:00,2014/5/12 上午 10:37:00,2,1,2,1,0,"Dieter Köln  ",Normal
1104,LFM2026,2B604746-BD102585-7FE4CED3-0B680659-0D70E9F6-A2117870-DEC39C81-5325BD76,LFM2026@palmary.com,,,99992026,1,Jeanne d´Anjou,,,1900,1,1,1,Z1234,,,,0,0,0,,0,::1,,,,1,0,1,7,0,2014/5/12 上午 10:37:00,2014/5/12 上午 10:37:00,2,1,2,1,0,"Jeanne d´Anjou  ",Normal
1105,LFM2027,BA5870D1-7A1BC6E0-2012D427-BF44FA88-D55D006E-7CB51327-9BE839D7-694E6197,LFM2027@palmary.com,,,99992027,1,Don Corleone,,,1900,1,1,1,Z1234,,,,0,0,0,,0,::1,,,,1,0,1,7,0,2014/5/12 上午 10:37:00,2014/5/12 上午 10:37:00,2,1,2,1,0,"Don Corleone  ",Normal
1106,LFM2028,85E09F90-BE53D575-96D523F8-3959473F-779E062A-2D8F901E-EED105F0-4D291AF7,LFM2028@palmary.com,,,99992028,1,Vitor Baiha,,,1900,1,1,1,Z1234,,,,0,0,0,,0,::1,,,,1,0,1,7,0,2014/5/12 上午 10:37:00,2014/5/12 上午 10:37:00,2,1,2,1,0,"Vitor Baiha  ",Normal
1107,LFM2029,66A2BECF-0176D819-8165684E-0E480AEA-C8CD7843-53835730-6E2BC769-59322346,LFM2029@palmary.com,,,99992029,1,Jusep del pep,,,1900,1,1,1,Z1234,,,,0,0,0,,0,::1,,,,1,0,1,7,0,2014/5/12 上午 10:37:00,2014/5/12 上午 10:37:00,2,1,2,1,0,"Jusep del pep  ",Normal
1108,LFM2030,F5334331-BF149C21-C2006F17-8AE30747-4F88938E-0ACE9990-7516F38F-732FFB0C,LFM2030@palmary.com,,,99992030,1,El Cordobes,,,1900,1,1,1,Z1234,,,,0,0,0,,0,::1,,,,1,0,1,7,0,2014/5/12 上午 10:37:00,2014/5/12 上午 10:37:00,2,1,2,1,0,"El Cordobes  ",Normal
1109,LFM2031,F6780EAD-8624E137-30DB2254-78EF896E-4B092EAF-8B799A19-3D8E8980-A85ED6BE,LFM2031@palmary.com,,,99992031,1,Anna Figo,,,1900,1,1,1,Z1234,,,,0,0,0,,0,::1,,,,1,0,1,7,0,2014/5/12 上午 10:37:00,2014/5/12 上午 10:37:00,2,1,2,1,0,"Anna Figo  ",Normal
1110,LFM2032,F5DE05CC-2215A8E8-D0176559-DBB8B893-E8B65593-7EA71BE6-41E7A1B3-D561A6E1,LFM2032@palmary.com,,,99992032,1,Ross The Boss,,,1900,1,1,1,Z1234,,,,0,0,0,,0,::1,,,,1,0,1,7,0,2014/5/12 上午 10:37:00,2014/5/12 上午 10:37:00,2,1,2,1,0,"Ross The Boss  ",Normal
1111,LFM2033,DE43F42A-056E7AE2-947059D5-3B130D54-15D03845-5260E6C2-5B3CE776-68F68551,LFM2033@palmary.com,,,99992033,1,Antonio Palmer Amer,,,1900,1,1,1,Z1234,,,,0,0,0,,0,::1,,,,1,0,1,7,0,2014/5/12 上午 10:37:00,2014/5/12 上午 10:37:00,2,1,2,1,0,"Antonio Palmer Amer  ",Normal
1112,LFM2034,74F027C3-96857101-8B874378-330632EF-F3D25B20-55A2B39F-EC1D61A3-05B821F4,LFM2034@palmary.com,,,99992034,1,Joe do Pintho,,,1900,1,1,1,Z1234,,,,0,0,0,,0,::1,,,,1,0,1,7,0,2014/5/12 上午 10:37:00,2014/5/12 上午 10:37:00,2,1,2,1,0,"Joe do Pintho  ",Normal
1113,LFM2035,945E23C1-6BC7B1B5-81BF0DFF-3B954880-F6C2109B-A8B79580-BCBE58BA-CFF15DBB,LFM2035@palmary.com,,,99992035,1,Nicolas Balines,,,1900,1,1,1,Z1234,,,,0,0,0,,0,::1,,,,1,0,1,7,0,2014/5/12 上午 10:37:00,2014/5/12 上午 10:37:00,2,1,2,1,0,"Nicolas Balines  ",Normal
1114,LFM2036,237A932C-3D923568-02D16CA3-A7F1E28D-AC3156F1-04E7EC9C-C8052642-07DF74ED,LFM2036@palmary.com,,,99992036,1,Marcellus Wallace,,,1900,1,1,1,Z1234,,,,0,0,0,,0,::1,,,,1,0,1,7,0,2014/5/12 上午 10:37:00,2014/5/12 上午 10:37:00,2,1,2,1,0,"Marcellus Wallace  ",Normal
1115,LFM2037,D8EA689E-4D3171DB-8A9A112A-BAB1432F-1C80FE1D-3A1BD537-5B8C6E55-AA73D4C5,LFM2037@palmary.com,,,99992037,1,Robert Bolero,,,1900,1,1,1,Z1234,,,,0,0,0,,0,::1,,,,1,0,1,7,0,2014/5/12 上午 10:37:00,2014/5/12 上午 10:37:00,2,1,2,1,0,"Robert Bolero  ",Normal
1116,LFM2038,005A0682-61209AEC-520A7283-46FF7CFB-0F63FFC3-0B52EB07-3B6E1119-4C1E6CAF,LFM2038@palmary.com,,,99992038,1,Al Yankovic,,,1900,1,1,1,Z1234,,,,0,0,0,,0,::1,,,,1,0,1,7,0,2014/5/12 上午 10:37:00,2014/5/12 上午 10:37:00,2,1,2,1,0,"Al Yankovic  ",Normal
1117,LFM2039,9B2C01AE-F51E7828-3B9C07FD-AC072B5F-00FD5807-8AED1D4A-22CDB771-D8B16E12,LFM2039@palmary.com,,,99992039,1,Dieter Rummernige,,,1900,1,1,1,Z1234,,,,0,0,0,,0,::1,,,,1,0,1,7,0,2014/5/12 上午 10:37:00,2014/5/12 上午 10:37:00,2,1,2,1,0,"Dieter Rummernige  ",Normal
1118,LFM2040,9D6ECAC5-FDD79EC1-EDE8F49A-CDEA1770-38F76CDA-5FAD1BE4-B216DFD9-F45EC1D4,LFM2040@palmary.com,,,99992040,1,Philippe de Laval,,,1900,1,1,1,Z1234,,,,0,0,0,,0,::1,,,,1,0,1,7,0,2014/5/12 上午 10:37:00,2014/5/12 上午 10:37:00,2,1,2,1,0,"Philippe de Laval  ",Normal
1119,LFM2041,50E81CD6-AC2418C4-C50BAFE0-2EAAE8EC-C8ECA977-463D19A2-A24B6A7D-2848607E,LFM2041@palmary.com,,,99992041,1,Louise Davu,,,1900,1,1,1,Z1234,,,,0,0,0,,0,::1,,,,1,0,1,7,0,2014/5/12 上午 10:37:00,2014/5/12 上午 10:37:00,2,1,2,1,0,"Louise Davu  ",Normal
1120,LFM2042,95F02583-5F4A2B11-B37C2291-F4B2F54C-09A1BFD9-BCA2B457-8926267B-91EEE203,LFM2042@palmary.com,,,99992042,1,Joe Barry,,,1900,1,1,1,Z1234,,,,0,0,0,,0,::1,,,,1,0,1,7,0,2014/5/12 上午 10:37:00,2014/5/12 上午 10:37:00,2,1,2,1,0,"Joe Barry  ",Normal
1121,LFM2043,DBFB9887-7E3190EF-01B2B69A-6EC7118F-65D7A0D7-DBC1D91A-35276CB8-052A4F06,LFM2043@palmary.com,,,99992043,1,Klaus Tarantino,,,1900,1,1,1,Z1234,,,,0,0,0,,0,::1,,,,1,0,1,7,0,2014/5/12 上午 10:37:00,2014/5/12 上午 10:37:00,2,1,2,1,0,"Klaus Tarantino  ",Normal
1122,LFM2044,D04275CE-588CD70D-271CE1C1-554A9F59-419EA878-731A2DD2-F62D1193-747025A7,LFM2044@palmary.com,,,99992044,1,Klaus Deum,,,1900,1,1,1,Z1234,,,,0,0,0,,0,::1,,,,1,0,1,7,0,2014/5/12 上午 10:37:00,2014/5/12 上午 10:37:00,2,1,2,1,0,"Klaus Deum  ",Normal
1123,LFM2045,4DA9C0B4-6974933A-F7F5847B-E899238F-DB1F4942-B88A753A-0F759363-81106854,LFM2045@palmary.com,,,99992045,1,Vincent Vega,,,1900,1,1,1,Z1234,,,,0,0,0,,0,::1,,,,1,0,1,7,0,2014/5/12 上午 10:37:00,2014/5/12 上午 10:37:00,2,1,2,1,0,"Vincent Vega  ",Normal
1124,LFM2046,32734090-CFE4F2E7-25A5F163-D1CCA4F6-F9E6E9E2-F40DF5D3-C9E7FFA5-3BCB434A,LFM2046@palmary.com,,,99992046,1,Tony Montana,,,1900,1,1,1,Z1234,,,,0,0,0,,0,::1,,,,1,0,1,7,0,2014/5/12 上午 10:37:00,2014/5/12 上午 10:37:00,2,1,2,1,0,"Tony Montana  ",Normal
1125,LFM2047,4E12F13E-E7444D64-7BC42419-3840CCB5-A462CC0A-F85131BD-EA37780B-6CFABCC2,LFM2047@palmary.com,,,99992047,1,Andrés Barbanegra,,,1900,1,1,1,Z1234,,,,0,0,0,,0,::1,,,,1,0,1,7,0,2014/5/12 上午 10:37:00,2014/5/12 上午 10:37:00,2,1,2,1,0,"Andrés Barbanegra  ",Normal
1126,LFM2048,9FAAC56A-E2E17DB7-D445A76F-F098DF6C-03AD75A5-F32F98D1-4F1233A9-594BB7B0,LFM2048@palmary.com,,,99992048,1,Andrea Pamelsson,,,1900,1,1,1,Z1234,,,,0,0,0,,0,::1,,,,1,0,1,7,0,2014/5/12 上午 10:37:00,2014/5/12 上午 10:37:00,2,1,2,1,0,"Andrea Pamelsson  ",Normal
1127,LFM2049,46645C13-A74BDDEB-0E0B1987-3087FB11-410A8CFE-A0E6AE90-22837282-12C4E6CE,LFM2049@palmary.com,,,99992049,1,Luca Brassi,,,1900,1,1,1,Z1234,,,,0,0,0,,0,::1,,,,1,0,1,7,0,2014/5/12 上午 10:37:00,2014/5/12 上午 10:37:00,2,1,2,1,0,"Luca Brassi  ",Normal
1128,LFM2050,8DE801B6-7BBB89E4-116B8162-D778DDE2-8F751244-115EB5FD-A4671A6D-55651FF5,LFM2050@palmary.com,,,99992050,1,Marco Van Deum,,,1900,1,1,1,Z1234,,,,0,0,0,,0,::1,,,,1,0,1,7,0,2014/5/12 上午 10:37:00,2014/5/12 上午 10:37:00,2,1,2,1,0,"Marco Van Deum  ",Normal
1129,LFM2051,7AD7BEFB-2F14BCAF-AD6787C7-B5BE7A04-C660B507-16DFB3C8-1CD35346-F42E6510,LFM2051@palmary.com,,,99992051,1,James Belucci,,,1900,1,1,1,Z1234,,,,0,0,0,,0,::1,,,,1,0,1,7,0,2014/5/12 上午 10:37:00,2014/5/12 上午 10:37:00,2,1,2,1,0,"James Belucci  ",Normal
1130,LFM2052,82DE7DF4-764F959A-5B620BEB-42618B6E-91AE6035-7AFC61C8-D0E9F3B0-DE002022,LFM2052@palmary.com,,,99992052,1,Helmuth Klein,,,1900,1,1,1,Z1234,,,,0,0,0,,0,::1,,,,1,0,1,7,0,2014/5/12 上午 10:37:00,2014/5/12 上午 10:37:00,2,1,2,1,0,"Helmuth Klein  ",Normal
1131,LFM2053,578E1527-28C0DC2B-2198E065-6F390C8F-A0E3B0F8-B5E23D33-8688473D-ED6949E1,LFM2053@palmary.com,,,99992053,1,John Cleez,,,1900,1,1,1,Z1234,,,,0,0,0,,0,::1,,,,1,0,1,7,0,2014/5/12 上午 10:37:00,2014/5/12 上午 10:37:00,2,1,2,1,0,"John Cleez  ",Normal
1132,LFM2054,108D1809-1420BCC0-EC1014EC-D00196C7-3EC680E5-09E6C404-0A8AF6BE-181F818E,LFM2054@palmary.com,,,99992054,1,Don Gerardo,,,1900,1,1,1,Z1234,,,,0,0,0,,0,::1,,,,1,0,1,7,0,2014/5/12 上午 10:37:00,2014/5/12 上午 10:37:00,2,1,2,1,0,"Don Gerardo  ",Normal
1133,LFM2055,97B91928-2D04589D-FA58ACDC-83CE67F7-4C2B769C-B3C60033-2048E216-E4640840,LFM2055@palmary.com,,,99992055,1,Al Bundy,,,1900,1,1,1,Z1234,,,,0,0,0,,0,::1,,,,1,0,1,7,0,2014/5/12 上午 10:37:00,2014/5/12 上午 10:37:00,2,1,2,1,0,"Al Bundy  ",Normal
1134,LFM2056,F8D7EE34-4A469C8D-FC7500B7-E63F5F55-70DEC1B9-B43E5D0A-F15B376C-B7FF26F9,LFM2056@palmary.com,,,99992056,1,Herman Schlusse,,,1900,1,1,1,Z1234,,,,0,0,0,,0,::1,,,,1,0,1,7,0,2014/5/12 上午 10:37:00,2014/5/12 上午 10:37:00,2,1,2,1,0,"Herman Schlusse  ",Normal
